wavelength (nm),irradiance (W/m^2/nm),
330.1,1.089365841,
330.2,1.074158295,
330.3,1.056163278,
330.4,1.037015465,
330.5,1.018502565,
330.6,1.002249202,
330.7,0.989405374,
330.8,0.980453697,
330.9,0.975199626,
331,0.972936872,
331.1,0.972725311,
331.2,0.973665527,
331.3,0.97508875,
331.4,0.976589299,
331.5,0.977944086,
331.6,0.978979463,
331.7,0.979475097,
331.8,0.979167346,
331.9,0.977840763,
332,0.97545011,
332.1,0.972197607,
332.2,0.96851379,
332.3,0.96492799,
332.4,0.961897109,
332.5,0.959654526,
332.6,0.958142577,
332.7,0.957039045,
332.8,0.955862211,
332.9,0.954100507,
333,0.951329071,
333.1,0.947302206,
333.2,0.94202048,
333.3,0.935792354,
333.4,0.92923244,
333.5,0.923221719,
333.6,0.918767766,
333.7,0.916813482,
333.8,0.918017041,
333.9,0.922571301,
334,0.930133163,
334.1,0.939861859,
334.2,0.950578507,
334.3,0.961001031,
334.4,0.969997015,
334.5,0.976829683,
334.6,0.98130244,
334.7,0.983784227,
334.8,0.985056092,
334.9,0.986019396,
335,0.987310802,
335.1,0.988957185,
335.2,0.990197669,
335.3,0.989568071,
335.4,0.985255774,
335.5,0.975656696,
335.6,0.959966903,
335.7,0.938599276,
335.8,0.913291173,
335.9,0.886793548,
336,0.862225909,
336.1,0.842267048,
336.2,0.828455819,
336.3,0.820830256,
336.4,0.818054415,
336.5,0.817965089,
336.6,0.818371927,
336.7,0.817807797,
336.8,0.815968616,
336.9,0.813731658,
337,0.812738152,
337.1,0.814742918,
337.2,0.820949604,
337.3,0.831541309,
337.4,0.845583101,
337.5,0.861284014,
337.6,0.876542843,
337.7,0.889572186,
337.8,0.899396692,
337.9,0.906071489,
338,0.910544155,
338.1,0.914239931,
338.2,0.918522496,
338.3,0.924223688,
338.4,0.93139193,
338.5,0.939327352,
338.6,0.946858823,
338.7,0.952757559,
338.8,0.956162349,
338.9,0.956885409,
339,0.955541432,
339.1,0.953460218,
339.2,0.952400914,
339.3,0.954143846,
339.4,0.960032281,
339.5,0.970607682,
339.6,0.985404944,
339.7,1.003000636,
339.8,1.021276099,
339.9,1.037847403,
340,1.050540543,
340.1,1.057805615,
340.2,1.058952936,
340.3,1.054202601,
340.4,1.04452218,
340.5,1.031342487,
340.6,1.01623111,
340.7,1.000589802,
340.8,0.985485698,
340.9,0.971603306,
341,0.959361062,
341.1,0.949079066,
341.2,0.941143485,
341.3,0.936065408,
341.4,0.934400223,
341.5,0.936545626,
341.6,0.942486003,
341.7,0.951637232,
341.8,0.962843719,
341.9,0.974603236,
342,0.985431319,
342.1,0.994248871,
342.2,1.000648496,
342.3,1.004931181,
342.4,1.007931032,
342.5,1.010655091,
342.6,1.013895256,
342.7,1.017942742,
342.8,1.022469647,
342.9,1.026608397,
343,1.0291793,
343.1,1.028938147,
343.2,1.02479604,
343.3,1.015938565,
343.4,1.001859108,
343.5,0.982379327,
343.6,0.957705218,
343.7,0.928544327,
343.8,0.89622842,
343.9,0.862780218,
344,0.830820756,
344.1,0.803275126,
344.2,0.782931058,
344.3,0.77193838,
344.4,0.771399306,
344.5,0.781163259,
344.6,0.799855421,
344.7,0.825140535,
344.8,0.854119598,
344.9,0.883788083,
345,0.911419872,
345.1,0.934848661,
345.2,0.952599837,
345.3,0.963916321,
345.4,0.96870474,
345.5,0.967462248,
345.6,0.961220415,
345.7,0.951460178,
345.8,0.940009101,
345.9,0.92886018,
346,0.919915177,
346.1,0.914689239,
346.2,0.914052927,
346.3,0.918095957,
346.4,0.926128567,
346.5,0.936820318,
346.6,0.948433343,
346.7,0.959081435,
346.8,0.966980291,
346.9,0.970698486,
347,0.969370404,
347.1,0.962879985,
347.2,0.951963245,
347.3,0.938151127,
347.4,0.923539261,
347.5,0.910380269,
347.6,0.900617825,
347.7,0.895460642,
347.8,0.895153071,
347.9,0.899012044,
348,0.905678308,
348.1,0.913516911,
348.2,0.920982654,
348.3,0.926864046,
348.4,0.930376914,
348.5,0.931107148,
348.6,0.928941343,
348.7,0.924010088,
348.8,0.916721739,
348.9,0.907805519,
349,0.898330954,
349.1,0.889637375,
349.2,0.883195919,
349.3,0.88040773,
349.4,0.88242946,
349.5,0.890019216,
349.6,0.903437964,
349.7,0.922378372,
349.8,0.945933223,
349.9,0.972616483,
350,1.000468506,
350.1,1.027266288,
350.2,1.050818702,
350.3,1.069273616,
350.4,1.081371166,
350.5,1.086581728,
350.6,1.085105126,
350.7,1.077768891,
350.8,1.065889407,
350.9,1.051101056,
351,1.03522312,
351.1,1.020090303,
351.2,1.007352455,
351.3,0.998231808,
351.4,0.993247962,
351.5,0.992028019,
351.6,0.993285717,
351.7,0.995022874,
351.8,0.994968885,
351.9,0.991157107,
352,0.982483969,
352.1,0.969080797,
352.2,0.952376567,
352.3,0.934832137,
352.4,0.919400751,
352.5,0.908873365,
352.6,0.905266825,
352.7,0.909438134,
352.8,0.920993114,
352.9,0.938511339,
353,0.959963086,
353.1,0.983208998,
353.2,1.006406734,
353.3,1.028249744,
353.4,1.047997743,
353.5,1.065370275,
353.6,1.080378069,
353.7,1.093173702,
353.8,1.103968377,
353.9,1.113000318,
354,1.120536265,
354.1,1.126860311,
354.2,1.132242352,
354.3,1.136859273,
354.4,1.140740834,
354.5,1.143721663,
354.6,1.145452616,
354.7,1.145475904,
354.8,1.143325085,
354.9,1.138675566,
355,1.131459178,
355.1,1.121941933,
355.2,1.110743449,
355.3,1.098764248,
355.4,1.087022264,
355.5,1.076435794,
355.6,1.06759899,
355.7,1.060594094,
355.8,1.054904312,
355.9,1.049451667,
356,1.04276593,
356.1,1.033272433,
356.2,1.019650856,
356.3,1.001186601,
356.4,0.97803602,
356.5,0.951317452,
356.6,0.922980456,
356.7,0.895478115,
356.8,0.871318972,
356.9,0.852581364,
357,0.840501637,
357.1,0.835220941,
357.2,0.835712569,
357.3,0.839932672,
357.4,0.845154115,
357.5,0.84844671,
357.6,0.847221691,
357.7,0.839747097,
357.8,0.825485001,
357.9,0.805222506,
358,0.780920258,
358.1,0.755375127,
358.2,0.73174208,
358.3,0.713075644,
358.4,0.701948303,
358.5,0.700203293,
358.6,0.708829505,
358.7,0.727921521,
358.8,0.756709983,
358.9,0.793664949,
359,0.836656172,
359.1,0.883187188,
359.2,0.930684455,
359.3,0.976737001,
359.4,1.019265798,
359.5,1.056571365,
359.6,1.087301032,
359.7,1.110381939,
359.8,1.124989309,
359.9,1.13059574,
360,1.127087877,
360.1,1.114915467,
360.2,1.095177319,
360.3,1.069612228,
360.4,1.040461546,
360.5,1.0102417,
360.6,0.981447034,
360.7,0.956269788,
360.8,0.936350979,
360.9,0.922578953,
361,0.914983223,
361.1,0.912732468,
361.2,0.914288536,
361.3,0.917713516,
361.4,0.921122512,
361.5,0.923181757,
361.6,0.923512716,
361.7,0.922865404,
361.8,0.922980236,
361.9,0.92611533,
362,0.934390582,
362.1,0.949092284,
362.2,0.970175218,
362.3,0.9960804,
362.4,1.023935479,
362.5,1.050099348,
362.6,1.070904933,
362.7,1.083442449,
362.8,1.0862183,
362.9,1.079527598,
363,1.065422166,
363.1,1.047322018,
363.2,1.029276029,
363.3,1.015112002,
363.4,1.007636828,
363.5,1.008115049,
363.6,1.016101312,
363.7,1.02965896,
363.8,1.045848483,
363.9,1.061384141,
364,1.073283667,
364.1,1.079423526,
364.2,1.078894254,
364.3,1.072119441,
364.4,1.060761287,
364.5,1.047396688,
364.6,1.035074749,
364.7,1.026798558,
364.8,1.025034956,
364.9,1.031319489,
365,1.046060524,
365.1,1.068528386,
365.2,1.097047691,
365.3,1.129336014,
365.4,1.162899268,
365.5,1.195377432,
365.6,1.224793823,
365.7,1.249690483,
365.8,1.269141791,
365.9,1.282717062,
366,1.290426316,
366.1,1.292676461,
366.2,1.290218631,
366.3,1.284092139,
366.4,1.275540677,
366.5,1.265888229,
366.6,1.256411816,
366.7,1.248190103,
366.8,1.241971838,
366.9,1.238053191,
367,1.236207875,
367.1,1.23569191,
367.2,1.235349093,
367.3,1.233832858,
367.4,1.229917518,
367.5,1.222799038,
367.6,1.212326691,
367.7,1.199058442,
367.8,1.184126696,
367.9,1.168942068,
368,1.154856877,
368.1,1.142888596,
368.2,1.133612155,
368.3,1.127239474,
368.4,1.123820977,
368.5,1.123465851,
368.6,1.126440195,
368.7,1.133106859,
368.8,1.143698235,
368.9,1.158084563,
369,1.17561093,
369.1,1.19514512,
369.2,1.215290715,
369.3,1.234700622,
369.4,1.252298102,
369.5,1.267349685,
369.6,1.279334601,
369.7,1.287715254,
369.8,1.291737464,
369.9,1.290416795,
370,1.282764807,
370.1,1.268181853,
370.2,1.246918409,
370.3,1.220406107,
370.4,1.191298496,
370.5,1.163189455,
370.6,1.140028354,
370.7,1.125354326,
370.8,1.121558763,
370.9,1.129298069,
371,1.147237049,
371.1,1.172163001,
371.2,1.199452112,
371.3,1.22384018,
371.4,1.24036293,
371.5,1.245283026,
371.6,1.2368522,
371.7,1.215712729,
371.8,1.184832942,
371.9,1.148947601,
372,1.109015013,
372.1,1.079975173,
372.2,1.060217553,
372.3,1.051239856,
372.4,1.052135249,
372.5,1.059922495,
372.6,1.070303498,
372.7,1.078620821,
372.8,1.080786066,
372.9,1.073994329,
373,1.05715116,
373.1,1.030964233,
373.2,0.997765946,
373.3,0.964724341,
373.4,0.933353626,
373.5,0.908820355,
373.6,0.894335909,
373.7,0.891169095,
373.8,0.898287435,
373.9,0.912544615,
374,0.929400492,
374.1,0.944014326,
374.2,0.952434133,
374.3,0.952545958,
374.4,0.944560983,
374.5,0.93095589,
374.6,0.915856282,
374.7,0.90410162,
374.8,0.900149954,
374.9,0.907079082,
375,0.925914239,
375.1,0.955365298,
375.2,0.992065204,
375.3,1.031285401,
375.4,1.067953167,
375.5,1.097732438,
375.6,1.117896705,
375.7,1.127761244,
375.8,1.128577147,
375.9,1.122952853,
376,1.114045845,
376.1,1.104765088,
376.2,1.097259802,
376.3,1.09275055,
376.4,1.091699778,
376.5,1.094142472,
376.6,1.100029329,
376.7,1.109413469,
376.8,1.122474103,
376.9,1.139392642,
377,1.160171152,
377.1,1.184486928,
377.2,1.211651766,
377.3,1.240681021,
377.4,1.270448493,
377.5,1.299838879,
377.6,1.32787242,
377.7,1.353710625,
377.8,1.376573856,
377.9,1.395617507,
378,1.409837452,
378.1,1.418094601,
378.2,1.419263403,
378.3,1.4124993,
378.4,1.397536863,
378.5,1.374906094,
378.6,1.345974137,
378.7,1.312756608,
378.8,1.277554264,
378.9,1.242511191,
379,1.209265908,
379.1,1.178791511,
379.2,1.151479561,
379.3,1.127447978,
379.4,1.10690152,
379.5,1.090420001,
379.6,1.079029177,
379.7,1.074030405,
379.8,1.076605625,
379.9,1.087367749,
380,1.105992894,
380.1,1.13108465,
380.2,1.160325777,
380.3,1.190872756,
380.4,1.219862269,
380.5,1.244847016,
380.6,1.264048468,
380.7,1.276360846,
380.8,1.281198979,
380.9,1.278300353,
381,1.267613048,
381.1,1.249332819,
381.2,1.224043669,
381.3,1.192858999,
381.4,1.157404482,
381.5,1.119643134,
381.6,1.081554134,
381.7,1.044765001,
381.8,1.010305829,
381.9,0.97851464,
382,0.949150059,
382.1,0.921621513,
382.2,0.895282999,
382.3,0.869660132,
382.4,0.844618118,
382.5,0.820387153,
382.6,0.797462699,
382.7,0.776452347,
382.8,0.75787228,
382.9,0.742024975,
383,0.7289647,
383.1,0.718568991,
383.2,0.710690606,
383.3,0.705317396,
383.4,0.702697249,
383.5,0.703375002,
383.6,0.70817559,
383.7,0.718090641,
383.8,0.734099964,
383.9,0.756916119,
384,0.786718248,
384.1,0.822899871,
384.2,0.863970599,
384.3,0.907647238,
384.4,0.951141927,
384.5,0.991599961,
384.6,1.026545776,
384.7,1.054245271,
384.8,1.073842462,
384.9,1.085300532,
385,1.089170205,
385.1,1.086319764,
385.2,1.077733924,
385.3,1.064440219,
385.4,1.047580675,
385.5,1.028568654,
385.6,1.009197851,
385.7,0.991620781,
385.8,0.978114326,
385.9,0.970669104,
386,0.970494038,
386.1,0.977611289,
386.2,0.990697879,
386.3,1.007248433,
386.4,1.024092531,
386.5,1.038086808,
386.6,1.046849882,
386.7,1.049276042,
386.8,1.04573481,
386.9,1.037891412,
387,1.028200321,
387.1,1.019211129,
387.2,1.012898553,
387.3,1.010190818,
387.4,1.010812493,
387.5,1.013505762,
387.6,1.016514954,
387.7,1.018182436,
387.8,1.017410722,
387.9,1.013918694,
388,1.008164262,
388.1,1.001105767,
388.2,0.993897472,
388.3,0.987669066,
388.4,0.983449262,
388.5,0.982186978,
388.6,0.984820763,
388.7,0.992242587,
388.8,1.005155111,
388.9,1.023846862,
389,1.047972787,
389.1,1.07646148,
389.2,1.107605808,
389.3,1.139317752,
389.4,1.169474778,
389.5,1.196235725,
389.6,1.218253661,
389.7,1.234762884,
389.8,1.245564062,
389.9,1.250973128,
390,1.251773026,
390.1,1.249202402,
390.2,1.244902773,
390.3,1.240816943,
390.4,1.23898025,
390.5,1.241215079,
390.6,1.248775194,
390.7,1.262047889,
390.8,1.280398891,
390.9,1.302238184,
391,1.325259646,
391.1,1.34683249,
391.2,1.364421468,
391.3,1.375936765,
391.4,1.379972452,
391.5,1.375896533,
391.6,1.363830773,
391.7,1.344515338,
391.8,1.319124672,
391.9,1.288999287,
392,1.255355758,
392.1,1.219004465,
392.2,1.180155169,
392.3,1.138368194,
392.4,1.092707141,
392.5,1.042102234,
392.6,0.985821752,
392.7,0.923934819,
392.8,0.857653566,
392.9,0.789424225,
393,0.722749302,
393.1,0.661801427,
393.2,0.61086703,
393.3,0.573756919,
393.4,0.553263771,
393.5,0.550762861,
393.6,0.566032589,
393.7,0.597320872,
393.8,0.641650596,
393.9,0.695341363,
394,0.754598337,
394.1,0.816066324,
394.2,0.877198177,
394.3,0.936384078,
394.4,0.992826828,
394.5,1.046251554,
394.6,1.096555214,
394.7,1.143530762,
394.8,1.186734235,
394.9,1.225498591,
395,1.259048558,
395.1,1.286640954,
395.2,1.307653274,
395.3,1.321591424,
395.4,1.328017714,
395.5,1.326448479,
395.6,1.316284142,
395.7,1.296824472,
395.8,1.2673981,
395.9,1.227583471,
396,1.177480773,
396.1,1.117943531,
396.2,1.050725939,
396.3,0.978501622,
396.4,0.904768543,
396.5,0.833650617,
396.6,0.769614993,
396.7,0.717124719,
396.8,0.680223932,
396.9,0.662086579,
397,0.664623165,
397.1,0.688199375,
397.2,0.731545784,
397.3,0.791919899,
397.4,0.865443315,
397.5,0.947576758,
397.6,1.033608058,
397.7,1.119087726,
397.8,1.200183624,
397.9,1.273939712,
398,1.338430877,
398.1,1.392840547,
398.2,1.437411785,
398.3,1.473269153,
398.4,1.502142085,
398.5,1.525987573,
398.6,1.546608662,
398.7,1.565348938,
398.8,1.582920322,
398.9,1.599421153,
399,1.614476773,
399.1,1.627506956,
399.2,1.638010274,
399.3,1.645804828,
399.4,1.651148795,
399.5,1.654708819,
399.6,1.657385843,
399.7,1.660037461,
399.8,1.663192215,
399.9,1.666875743,
400,1.670610743,
400.1,1.673639296,
400.2,1.675276817,
400.3,1.675268695,
400.4,1.674032806,
400.5,1.672627187,
400.6,1.672476259,
400.7,1.674936707,
400.8,1.680864295,
400.9,1.690343916,
401,1.702672928,
401.1,1.716579587,
401.2,1.730595384,
401.3,1.743424346,
401.4,1.754225694,
401.5,1.762700488,
401.6,1.76902917,
401.7,1.773703806,
401.8,1.777305191,
401.9,1.7803171,
402,1.783003086,
402.1,1.785368373,
402.2,1.787157771,
402.3,1.78789299,
402.4,1.786936029,
402.5,1.78356212,
402.6,1.77709391,
402.7,1.767093579,
402.8,1.753624019,
402.9,1.737462149,
403,1.720184868,
403.1,1.704022919,
403.2,1.691486722,
403.3,1.684789776,
403.4,1.685237395,
403.5,1.692777119,
403.6,1.705850421,
403.7,1.721618611,
403.8,1.736527798,
403.9,1.747066932,
404,1.750554784,
404.1,1.745766274,
404.2,1.733239179,
404.3,1.715210654,
404.4,1.695141526,
404.5,1.676945129,
404.6,1.6640593,
404.7,1.658641642,
404.8,1.661057742,
404.9,1.669867082,
405,1.682290485,
405.1,1.695002927,
405.2,1.704985574,
405.3,1.710202141,
405.4,1.709883121,
405.5,1.704431595,
405.6,1.695022249,
405.7,1.683102002,
405.8,1.669990006,
405.9,1.656669866,
406,1.643830453,
406.1,1.632041564,
406.2,1.62193776,
406.3,1.614296232,
406.4,1.609920955,
406.5,1.609382821,
406.6,1.612746339,
406.7,1.619414062,
406.8,1.628180463,
406.9,1.637502131,
407,1.645867109,
407.1,1.652161333,
407.2,1.655908791,
407.3,1.657338417,
407.4,1.65729267,
407.5,1.657039738,
407.6,1.658017819,
407.7,1.661550808,
407.8,1.668602061,
407.9,1.679573689,
408,1.694259406,
408.1,1.711928209,
408.2,1.731560726,
408.3,1.752099722,
408.4,1.772646,
408.5,1.792492137,
408.6,1.811021102,
408.7,1.827522502,
408.8,1.841062656,
408.9,1.85048522,
409,1.85454886,
409.1,1.852143271,
409.2,1.842502732,
409.3,1.825348006,
409.4,1.800952056,
409.5,1.770144142,
409.6,1.734294776,
409.7,1.695321727,
409.8,1.655666569,
409.9,1.618216198,
410,1.586085268,
410.1,1.562241518,
410.2,1.54904688,
410.3,1.547794277,
410.4,1.558418032,
410.5,1.579482144,
410.6,1.608482856,
410.7,1.642377529,
410.8,1.678174663,
410.9,1.713415741,
411,1.746408051,
411.1,1.776192777,
411.2,1.802322408,
411.3,1.824592956,
411.4,1.842837168,
411.5,1.85687937,
411.6,1.866617517,
411.7,1.872144622,
411.8,1.873861529,
411.9,1.872460226,
412,1.868791574,
412.1,1.863681637,
412.2,1.857723786,
412.3,1.851172943,
412.4,1.843962321,
412.5,1.835814709,
412.6,1.826438511,
412.7,1.815738118,
412.8,1.803975514,
412.9,1.791858113,
413,1.78051925,
413.1,1.771377233,
413.2,1.765862946,
413.3,1.765088853,
413.4,1.769489058,
413.5,1.778569403,
413.6,1.790866365,
413.7,1.804150659,
413.8,1.815901065,
413.9,1.823882134,
414,1.826712643,
414.1,1.824206019,
414.2,1.817384711,
414.3,1.808142348,
414.4,1.798663307,
414.5,1.790800227,
414.6,1.785587327,
414.7,1.783061361,
414.8,1.782410673,
414.9,1.782376465,
415,1.781739294,
415.1,1.779755538,
415.2,1.776385466,
415.3,1.772315961,
415.4,1.768756826,
415.5,1.767146,
415.6,1.768769264,
415.7,1.774452842,
415.8,1.784334514,
415.9,1.797792026,
416,1.813520113,
416.1,1.829738859,
416.2,1.844481383,
416.3,1.855912599,
416.4,1.862587245,
416.5,1.863632942,
416.6,1.858816549,
416.7,1.848501205,
416.8,1.833549168,
416.9,1.815185718,
417,1.794888285,
417.1,1.774265748,
417.2,1.754926235,
417.3,1.738325998,
417.4,1.725576051,
417.5,1.717292397,
417.6,1.713475514,
417.7,1.713540593,
417.8,1.716432435,
417.9,1.720873181,
418,1.725612207,
418.1,1.729655127,
418.2,1.732434205,
418.3,1.733853132,
418.4,1.734268371,
418.5,1.73436567,
418.6,1.735002881,
418.7,1.736963898,
418.8,1.740737081,
418.9,1.746284567,
419,1.752941261,
419.1,1.759450802,
419.2,1.764195323,
419.3,1.765573498,
419.4,1.762442351,
419.5,1.75449528,
419.6,1.742454717,
419.7,1.728013091,
419.8,1.713546907,
419.9,1.701663796,
420,1.694708523,
420.1,1.694331468,
420.2,1.701228915,
420.3,1.715066139,
420.4,1.734596553,
420.5,1.757912049,
420.6,1.782777458,
420.7,1.806964395,
420.8,1.828536699,
420.9,1.846038739,
421,1.858612861,
421.1,1.866009019,
421.2,1.868535604,
421.3,1.866961494,
421.4,1.862363625,
421.5,1.855890829,
421.6,1.848467706,
421.7,1.840506289,
421.8,1.831700765,
421.9,1.821049226,
422,1.807134215,
422.1,1.788673087,
422.2,1.765153433,
422.3,1.737362803,
422.4,1.707563801,
422.5,1.679190798,
422.6,1.656095615,
422.7,1.64154708,
422.8,1.637306096,
422.9,1.643111109,
423,1.656741069,
423.1,1.674661216,
423.2,1.693011428,
423.3,1.708618559,
423.4,1.719712093,
423.5,1.726138552,
423.6,1.729100499,
423.7,1.7305352,
423.8,1.732410637,
423.9,1.736101368,
424,1.7420365,
424.1,1.749641322,
424.2,1.757572838,
424.3,1.764109414,
424.4,1.767637308,
424.5,1.767067084,
424.6,1.762129605,
424.7,1.75345243,
424.8,1.742412856,
424.9,1.7307908,
425,1.720327344,
425.1,1.712294824,
425.2,1.707223171,
425.3,1.704855426,
425.4,1.704332738,
425.5,1.704558426,
425.6,1.704618799,
425.7,1.704108788,
425.8,1.703292036,
425.9,1.703005235,
426,1.704304884,
426.1,1.707986044,
426.2,1.714098249,
426.3,1.721668953,
426.4,1.728736151,
426.5,1.732745932,
426.6,1.731223903,
426.7,1.722493678,
426.8,1.706271465,
426.9,1.683903889,
427,1.658210767,
427.1,1.632921996,
427.2,1.611879424,
427.3,1.598215377,
427.4,1.59367921,
427.5,1.598325773,
427.6,1.610588607,
427.7,1.627728737,
427.8,1.646490753,
427.9,1.663770792,
428,1.67712531,
428.1,1.685054327,
428.2,1.686984653,
428.3,1.683137988,
428.4,1.674291353,
428.5,1.661576094,
428.6,1.646329874,
428.7,1.629962298,
428.8,1.613791557,
428.9,1.598824125,
429,1.585514924,
429.1,1.573566804,
429.2,1.561893016,
429.3,1.548771119,
429.4,1.532239267,
429.5,1.510610836,
429.6,1.482976229,
429.7,1.449531314,
429.8,1.411634953,
429.9,1.371530427,
430,1.33185192,
430.1,1.295057903,
430.2,1.262984009,
430.3,1.236657583,
430.4,1.216409933,
430.5,1.202255717,
430.6,1.194338398,
430.7,1.193323232,
430.8,1.200512555,
430.9,1.217681278,
431,1.246607121,
431.1,1.288454429,
431.2,1.343189954,
431.3,1.409154993,
431.4,1.482961553,
431.5,1.559723645,
431.6,1.633611588,
431.7,1.698662137,
431.8,1.749676679,
431.9,1.783080813,
432,1.797580395,
432.1,1.794472935,
432.2,1.777528012,
432.3,1.752402048,
432.4,1.725658504,
432.5,1.703575759,
432.6,1.69096738,
432.7,1.690313195,
432.8,1.701386127,
432.9,1.721446243,
433,1.745939092,
433.1,1.769477838,
433.2,1.786870601,
433.3,1.793993736,
433.4,1.788412851,
433.5,1.769719041,
433.6,1.739590539,
433.7,1.701571933,
433.8,1.660605686,
433.9,1.622290299,
434,1.591976101,
434.1,1.57383695,
434.2,1.570127386,
434.3,1.580804381,
434.4,1.603623514,
434.5,1.634661341,
434.6,1.669180127,
434.7,1.70256382,
434.8,1.731168775,
434.9,1.752879169,
435,1.767303961,
435.1,1.775590183,
435.2,1.77993491,
435.3,1.782939995,
435.4,1.7869775,
435.5,1.793728545,
435.6,1.803965014,
435.7,1.817602936,
435.8,1.833924235,
435.9,1.851842914,
436,1.870144112,
436.1,1.887613733,
436.2,1.903095572,
436.3,1.915540025,
436.4,1.924054413,
436.5,1.927984798,
436.6,1.927014221,
436.7,1.921243005,
436.8,1.91117303,
436.9,1.897662288,
437,1.881804533,
437.1,1.864809536,
437.2,1.847852544,
437.3,1.831911427,
437.4,1.817591297,
437.5,1.804955823,
437.6,1.793409645,
437.7,1.781752401,
437.8,1.76843279,
437.9,1.752031925,
438,1.731810212,
438.1,1.708183488,
438.2,1.682897465,
438.3,1.658777515,
438.4,1.639101818,
438.5,1.626791878,
438.6,1.623668783,
438.7,1.630057538,
438.8,1.644824589,
438.9,1.665805699,
439,1.690419595,
439.1,1.71624611,
439.2,1.741389938,
439.3,1.76455996,
439.4,1.78494517,
439.5,1.801977832,
439.6,1.815150371,
439.7,1.823948601,
439.8,1.827935334,
439.9,1.826955575,
440,1.821337296,
440.1,1.812059536,
440.2,1.800767469,
440.3,1.789624812,
440.4,1.781004504,
440.5,1.777064857,
440.6,1.779340249,
440.7,1.78838191,
440.8,1.803612385,
440.9,1.823409948,
441,1.845457745,
441.1,1.867276987,
441.2,1.886789837,
441.3,1.902776402,
441.4,1.915076281,
441.5,1.924443537,
441.6,1.932154439,
441.7,1.93947342,
441.8,1.947206632,
441.9,1.955489906,
442,1.963845783,
442.1,1.971490168,
442.2,1.977685625,
442.3,1.982009361,
442.4,1.984441575,
442.5,1.985238286,
